ID,prompt_id,feedback_id,original_text,point_id,decomposed_point,temperature,repetition_penalty,latency_sec,AI_model,success,err_type,,,,prompt_id,Content
5200,2,18,"I got really high English test score. I really don’t understand why, us as an international program students, have to learn such a basic English concept of an elementary school grader level? Not only it’s not useful it’s also waste of my time and energy to attend all those courses In Jarah course, I don’t understand why LINE is consistently used as the main communication channel for assignments, class materials, and important course details. LINE has limited message history accessibility and is not a professional or reliable platform for managing academic information.
Using LINE for quick reminders or minor announcements is acceptable. But relying on it for all course-related communication is excessive and problematic. The faculty already provides proper platforms such as Microsoft Teams and CSCMS, which are designed for structured communication, assignment posting, and long-term record keeping.
Because information is frequently shared only through LINE chats, important details are often missed or lost, leading to confusion among students. Assignments communicated verbally in class, through chat messages, or by asking students to take notes are subjective and lack clarity. As a result, many students are uncertain about task requirements, deadlines, and expectations.
Assignments and course materials should be consistently posted on Microsoft Teams or CSCMS in a clear, concrete, and centralized manner. This would significantly reduce misunderstandings and help students manage their work more effectively.",5,"Information shared only through LINE chats often gets missed or lost, leading to confusion among students regarding task requirements, deadlines, and expectations.",0.5,1.05,27.16765785,Mistral 7B,FALSE,,,,,,
5201,2,18,"I got really high English test score. I really don’t understand why, us as an international program students, have to learn such a basic English concept of an elementary school grader level? Not only it’s not useful it’s also waste of my time and energy to attend all those courses In Jarah course, I don’t understand why LINE is consistently used as the main communication channel for assignments, class materials, and important course details. LINE has limited message history accessibility and is not a professional or reliable platform for managing academic information.
Using LINE for quick reminders or minor announcements is acceptable. But relying on it for all course-related communication is excessive and problematic. The faculty already provides proper platforms such as Microsoft Teams and CSCMS, which are designed for structured communication, assignment posting, and long-term record keeping.
Because information is frequently shared only through LINE chats, important details are often missed or lost, leading to confusion among students. Assignments communicated verbally in class, through chat messages, or by asking students to take notes are subjective and lack clarity. As a result, many students are uncertain about task requirements, deadlines, and expectations.
Assignments and course materials should be consistently posted on Microsoft Teams or CSCMS in a clear, concrete, and centralized manner. This would significantly reduce misunderstandings and help students manage their work more effectively.",6,"To reduce misunderstandings and help students manage their work more effectively, assignments and course materials should be consistently posted on Microsoft Teams or CSCMS in a clear, concrete, and centralized manner.",0.5,1.05,27.16765785,Mistral 7B,FALSE,,,,,,
5202,2,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",1,The curriculum is useful as fundamental knowledge.,0.5,1.05,11.74486494,Mistral 7B,FALSE,,,,,,
5203,2,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",2,"However, as the tech field is rapidly growing, it makes me feel like some courses are outdated, such as modern Java.",0.5,1.05,11.74486494,Mistral 7B,FALSE,,,,,,
5204,2,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",3,This also affects us when applying for internships.,0.5,1.05,11.74486494,Mistral 7B,FALSE,,,,,,
5205,2,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",4,"Even though the curriculum states that we are on the Data Science path, I don't feel like I have enough practical experience when trying to apply for Data Science positions.",0.5,1.05,11.74486494,Mistral 7B,FALSE,,,,,,
5206,2,31,"We would like to have classes in the LX building, which has much better equipment and facilities compared to the CB building. Additionally, the co-working space in the faculty needs improvement in terms of air circulation and odor control. The equipment should also be updated to be more modern.",1,Prefer classes in LX building due to its superior equipment and facilities compared to CB building.,0.5,1.05,9.218237877,Mistral 7B,FALSE,,,,,,
5207,2,31,"We would like to have classes in the LX building, which has much better equipment and facilities compared to the CB building. Additionally, the co-working space in the faculty needs improvement in terms of air circulation and odor control. The equipment should also be updated to be more modern.",2,Request for improvement in co-working space air circulation and odor control in the faculty.,0.5,1.05,9.218237877,Mistral 7B,FALSE,,,,,,
5208,2,31,"We would like to have classes in the LX building, which has much better equipment and facilities compared to the CB building. Additionally, the co-working space in the faculty needs improvement in terms of air circulation and odor control. The equipment should also be updated to be more modern.",3,Suggest updating equipment to be more modern.,0.5,1.05,9.218237877,Mistral 7B,FALSE,,,,,,
5209,2,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",1,Communication via LINE is unresponsive for staff faculty members at SIT.,0.5,1.05,8.160518169,Mistral 7B,FALSE,,,,,,
5210,2,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",2,No further response or communication is received on Teams.,0.5,1.05,8.160518169,Mistral 7B,FALSE,,,,,,
5211,2,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",3,"This makes communication a challenging issue, particularly for course information or emergency situations requiring swift communication.",0.5,1.05,8.160518169,Mistral 7B,FALSE,,,,,,
5212,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",1,"P'Nick should improve communication with students, especially for urgent matters.",0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5213,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",2,The communication system needs to be improved so students can submit requests and track their status more easily.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5214,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",3,"TETET is now required for graduation according to the SIT website, despite being told otherwise by P'Vichy.",0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5215,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",4,Many fourth-year students missed the TETET exam due to this misinformation.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5216,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",5,Unequal treatment towards female students and Thai students is uncomfortable for others.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5217,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",6,P'DJ's flirting with students is unacceptable and must stop immediately.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5218,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",7,Students close to P'DJ receive special treatment such as excused late attendance or other advantages.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5219,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",8,"P'DJ's position is unclear, creating tension during activities.",0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5220,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",9,P'DJ's behavior feels more like a dictator than a teacher.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5221,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",10,"P'Jo, with a similar position, never creates these problems or makes students feel uncomfortable.",0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5222,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",11,Suggesting P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully.,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5223,2,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",12,The current situation negatively affects the learning environment,0.5,1.05,28.25558782,Mistral 7B,FALSE,,,,,,
5224,2,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",1,The activities are fun and pretty helpful.,0.5,1.05,7.804703236,Mistral 7B,FALSE,,,,,,
5225,2,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",2,Consider opening more activities for international students.,0.5,1.05,7.804703236,Mistral 7B,FALSE,,,,,,
5226,2,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",3,Make activities more English-friendly and accessible to international students.,0.5,1.05,7.804703236,Mistral 7B,FALSE,,,,,,
5227,2,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",4,Open SAMOSIT for international students.,0.5,1.05,7.804703236,Mistral 7B,FALSE,,,,,,
5228,2,57,"Please add monitors to Common Rooms, and add better WiFi connectivity to CB2 classroom as it either keeps disconnecting or wouldn’t appear in the WiFi list, especially SIT-Secure.",1,Add monitors to Common Rooms,0.5,1.05,7.913042545,Mistral 7B,FALSE,,,,,,
5229,2,57,"Please add monitors to Common Rooms, and add better WiFi connectivity to CB2 classroom as it either keeps disconnecting or wouldn’t appear in the WiFi list, especially SIT-Secure.",2,"Improve WiFi connectivity in CB2 classroom, as it frequently disconnects or does not appear in the WiFi list, particularly SIT-Secure",0.5,1.05,7.913042545,Mistral 7B,FALSE,,,,,,
5230,2,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",1,"The comfort level in CB building is rated 4/10, but has improved slightly to 7/10 after recent facility changes.",0.5,1.05,19.613482,Mistral 7B,FALSE,,,,,,
5231,2,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",2,"The current chairs, desks, and tables in CB building are not comfortable and often cannot support a tablet or laptop properly.",0.5,1.05,19.613482,Mistral 7B,FALSE,,,,,,
5232,2,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",3,The old table and chair design in some areas of CB building is outdated and should be replaced.,0.5,1.05,19.613482,Mistral 7B,FALSE,,,,,,
5233,2,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",4,Additional electrical plugs should be installed in the CB building.,0.5,1.05,19.613482,Mistral 7B,FALSE,,,,,,
5234,2,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",5,"The air conditioning system in LX is rated 8.5/10, but can sometimes be 9/10. The AC unit needs to be more adjustable to maintain a comfortable temperature.",0.5,1.05,19.613482,Mistral 7B,FALSE,,,,,,
5235,2,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",6,"In LX, the AC should be made more adjustable to avoid situations where it is either too hot or too cold.",0.5,1.05,19.613482,Mistral 7B,FALSE,,,,,,
5236,2,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",1,Internet speed in CB building is extremely slow,0.5,1.05,11.3318491,Mistral 7B,FALSE,,,,,,
5237,2,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",2,It is unclear if internet signal is being blocked,0.5,1.05,11.3318491,Mistral 7B,FALSE,,,,,,
5238,2,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",3,Requesting a VM takes a very long time,0.5,1.05,11.3318491,Mistral 7B,FALSE,,,,,,
5239,2,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",4,Staff pass responsibilities to each other during the process,0.5,1.05,11.3318491,Mistral 7B,FALSE,,,,,,
5240,2,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",5,The process of requesting a VM has too many steps,0.5,1.05,11.3318491,Mistral 7B,FALSE,,,,,,
5241,2,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",6,The process of requesting a VM has many limitations,0.5,1.05,11.3318491,Mistral 7B,FALSE,,,,,,
5242,2,74,"Scholarship Limitations:
Scholarships have too many restrictions for Thai students, and the Academic Award amount decreases every year. This is very disappointing, as many students rely on this financial support.
International Student Support:
Moving to a foreign country is already difficult. I hope the faculty can make us feel warm and safe by building a stronger community for international students.
Internship Support:
The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. I would like to see partnerships similar to those in the Engineering faculty to make finding internships easier.",1,"Scholarship Limitations: The current scholarships have too many restrictions for Thai students and the Academic Award amount decreases every year, which is very disappointing as many students rely on this financial support.",0.5,1.05,16.74283361,Mistral 7B,FALSE,,,,,,
5243,2,74,"Scholarship Limitations:
Scholarships have too many restrictions for Thai students, and the Academic Award amount decreases every year. This is very disappointing, as many students rely on this financial support.
International Student Support:
Moving to a foreign country is already difficult. I hope the faculty can make us feel warm and safe by building a stronger community for international students.
Internship Support:
The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. I would like to see partnerships similar to those in the Engineering faculty to make finding internships easier.",2,International Student Support: Moving to a foreign country is already difficult. The faculty can make us feel warmer and safer by building a stronger community for international students.,0.5,1.05,16.74283361,Mistral 7B,FALSE,,,,,,
5244,2,74,"Scholarship Limitations:
Scholarships have too many restrictions for Thai students, and the Academic Award amount decreases every year. This is very disappointing, as many students rely on this financial support.
International Student Support:
Moving to a foreign country is already difficult. I hope the faculty can make us feel warm and safe by building a stronger community for international students.
Internship Support:
The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. I would like to see partnerships similar to those in the Engineering faculty to make finding internships easier.",3,Internship Support: The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. Partnerships similar to those in the Engineering faculty could make finding internships easier.,0.5,1.05,16.74283361,Mistral 7B,FALSE,,,,,,
5245,2,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",1,LNG class prefers Microsoft Teams over Line as a learning platform due to its professional image.,0.5,1.05,10.75169325,Mistral 7B,FALSE,,,,,,
5246,2,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",2,"The instructor, AJ.Jarah, uses Line for assignments, but clarity could be improved as there are no recordings provided.",0.5,1.05,10.75169325,Mistral 7B,FALSE,,,,,,
5247,2,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",3,The instructor's assignment instructions are not always clear because they are only given through Line.,0.5,1.05,10.75169325,Mistral 7B,FALSE,,,,,,
5248,2,91,"IA organizes activities much more frequently than SIT. Additionally, P'Nui's English communication skills are limited, which often makes communication difficult.",1,Activity organization frequency: IA organizes activities much more frequently than SIT.,0.5,1.05,6.94255352,Mistral 7B,FALSE,,,,,,
